Airline (IATA or ICAO),Airline ID,Source Airport,Source Airport ID,Destination Airport,Destination Airport ID,Codeshare,Stops,Equipment
UA,5209,LGA,3697,YUL,146,Y,0,E75
UA,5209,LGA,3697,YYZ,193,Y,0,E90 CRA E75
UA,5209,LIH,3602,HNL,3728,Y,0,AT7
UA,5209,LIM,2789,MIA,3576,Y,0,330
UA,5209,LIS,1638,MIA,3576,Y,0,332 343
UA,5209,LIS,1638,TMS,973,Y,0,313
UA,5209,LIT,3660,DEN,3751,Y,0,ERJ CRJ
UA,5209,LIT,3660,IAH,3550,Y,0,CRJ ERJ
UA,5209,LIT,3660,ORD,3830,Y,0,ERJ CRJ
UA,5209,LMT,5750,PDX,3720,Y,0,EM2
UA,5209,LMT,5750,SFO,3469,Y,0,EM2
UA,5209,LNK,3543,DEN,3751,Y,0,ERJ CRJ
UA,5209,LNK,3543,ORD,3830,Y,0,CRJ ERJ
UA,5209,LOS,273,FRA,340,Y,0,333
UA,5209,LOS,273,PHC,275,Y,0,333
UA,5209,LRD,3691,IAH,3550,Y,0,ERJ
UA,5209,LWB,6958,IAD,3714,Y,0,SF3
UA,5209,MAF,3652,DEN,3751,Y,0,CRJ
UA,5209,MAF,3652,IAH,3550,Y,0,CRJ ERJ
UA,5209,MBS,4128,ORD,3830,Y,0,CRJ
UA,5209,MCI,3458,CLE,3486,Y,0,ERJ DH4
UA,5209,MCI,3458,EWR,3494,Y,0,ERJ E70
UA,5209,MCI,3458,IAD,3714,Y,0,ERJ CR7 E70
UA,5209,MCI,3458,IAH,3550,Y,0,ERJ CRJ E70
UA,5209,MCI,3458,ORD,3830,Y,0,ERJ CR7 E70 CRJ
UA,5209,MCI,3458,SFO,3469,Y,0,CR7
UA,5209,MCO,3878,FLL,3533,Y,0,SF3
UA,5209,MCO,3878,FRA,340,Y,0,744
UA,5209,MCO,3878,GNV,3472,Y,0,SF3
UA,5209,MCO,3878,MHH,1930,Y,0,SF3
UA,5209,MCO,3878,PNS,3564,Y,0,SF3
UA,5209,MCO,3878,RSW,3793,Y,0,SF3
UA,5209,MCO,3878,TLH,3698,Y,0,SF3
UA,5209,MCT,2194,AUH,2179,Y,0,333
UA,5209,MDE,2745,MIA,3576,Y,0,319 320
UA,5209,MDT,3542,IAD,3714,Y,0,ER4
UA,5209,MEM,3473,DEN,3751,Y,0,CRJ ERJ
UA,5209,MEM,3473,EWR,3494,Y,0,ERJ
UA,5209,MEM,3473,IAH,3550,Y,0,ERJ ER4 CRJ
UA,5209,MEM,3473,ORD,3830,Y,0,ER4 ERJ CRJ
UA,5209,MFE,3826,IAH,3550,Y,0,CRJ ERJ
UA,5209,MFR,4101,DEN,3751,Y,0,CRJ
UA,5209,MFR,4101,SFO,3469,Y,0,CRJ EM2
UA,5209,MGW,4284,CKB,5730,Y,0,SF3
UA,5209,MGW,4284,IAD,3714,Y,0,SF3
UA,5209,MHH,1930,FLL,3533,Y,0,SF3
UA,5209,MHH,1930,JAX,3712,Y,0,SF3
UA,5209,MHH,1930,MCO,3878,Y,0,SF3
UA,5209,MHH,1930,PBI,3722,Y,0,SF3
UA,5209,MHT,4011,EWR,3494,Y,0,ERJ DH3 DH2
UA,5209,MHT,4011,ORD,3830,Y,0,ERJ CR7
UA,5209,MIA,3576,BAQ,2710,Y,0,318 320
UA,5209,MIA,3576,BOG,2709,Y,0,330
UA,5209,MIA,3576,CLO,2715,Y,0,319 318 320
UA,5209,MIA,3576,CTG,2714,Y,0,318 320
UA,5209,MIA,3576,FRA,340,Y,0,388
UA,5209,MIA,3576,GUA,1767,Y,0,E90
UA,5209,MIA,3576,LIM,2789,Y,0,330
UA,5209,MIA,3576,LIS,1638,Y,0,332 343
UA,5209,MIA,3576,MDE,2745,Y,0,319 320
UA,5209,MIA,3576,ORD,3830,Y,0,CR7
UA,5209,MIA,3576,SAL,1892,Y,0,320 E90
UA,5209,MIA,3576,SAP,1772,Y,0,320 E90 319
UA,5209,MIA,3576,ZRH,1678,Y,0,333
UA,5209,MKE,3717,CLE,3486,Y,0,CR7 ERJ
UA,5209,MKE,3717,DEN,3751,Y,0,CRJ
UA,5209,MKE,3717,EWR,3494,Y,0,ERJ
UA,5209,MKE,3717,IAH,3550,Y,0,CRJ ERJ CR7
UA,5209,MKE,3717,ORD,3830,Y,0,CRJ
UA,5209,MKG,5754,ORD,3830,Y,0,CRJ
UA,5209,MLI,4072,DEN,3751,Y,0,ERJ
UA,5209,MLI,4072,ORD,3830,Y,0,ER4 CRJ ERJ CR7
UA,5209,MLM,1821,IAH,3550,Y,0,ERJ
UA,5209,MLU,3732,IAH,3550,Y,0,ERJ
UA,5209,MNL,2397,ROR,2256,Y,0,738
UA,5209,MOB,3782,IAH,3550,Y,0,ERJ
UA,5209,MOB,3782,ORD,3830,Y,0,ERJ
UA,5209,MOD,3816,SFO,3469,Y,0,EM2
UA,5209,MOT,3498,DEN,3751,Y,0,ERJ CRJ
UA,5209,MRY,3948,DEN,3751,Y,0,CRJ
UA,5209,MRY,3948,LAX,3484,Y,0,CRJ
UA,5209,MRY,3948,SFO,3469,Y,0,EM2
UA,5209,MSN,3459,DEN,3751,Y,0,CR7 CRJ ERJ
UA,5209,MSN,3459,EWR,3494,Y,0,ERJ
UA,5209,MSN,3459,ORD,3830,Y,0,ERJ CR7 CRJ
UA,5209,MSO,4216,DEN,3751,Y,0,CRJ
UA,5209,MSP,3858,CLE,3486,Y,0,ERJ
UA,5209,MSP,3858,EWR,3494,Y,0,ERJ E70
UA,5209,MSP,3858,IAD,3714,Y,0,CR7 ERJ
UA,5209,MSP,3858,IAH,3550,Y,0,CR7 ERJ E70
UA,5209,MSP,3858,LAX,3484,Y,0,CR7
UA,5209,MSP,3858,YYZ,193,Y,0,CRA CRJ
UA,5209,MSY,3861,CLE,3486,Y,0,ERJ
UA,5209,MSY,3861,YYZ,193,Y,0,CRA
UA,5209,MTY,1825,IAH,3550,Y,0,ERJ
UA,5209,MTY,1825,ORD,3830,Y,0,CR7
UA,5209,MUC,346,BOS,3448,Y,0,333
UA,5209,MUC,346,JFK,3797,Y,0,333
UA,5209,MUC,346,LAX,3484,Y,0,346
UA,5209,MUC,346,SFO,3469,Y,0,346
UA,5209,MYR,3515,EWR,3494,Y,0,DH4
UA,5209,MYR,3515,ORD,3830,Y,0,E70
UA,5209,NAS,1953,ORD,3830,Y,0,CR7
UA,5209,NBO,4059,BRU,302,Y,0,332
UA,5209,NBO,4059,DAR,1177,Y,0,333
UA,5209,NBO,4059,ZRH,1678,Y,0,333
UA,5209,NRT,2279,BKK,3885,Y,0,777
UA,5209,NRT,2279,JFK,3797,Y,0,77W
UA,5209,NRT,2279,SEA,3577,Y,0,788
UA,5209,NRT,2279,SJC,3748,Y,0,788
UA,5209,NSI,4161,BRU,302,Y,0,332
UA,5209,NSI,4161,DLA,897,Y,0,332
UA,5209,OAX,1829,IAH,3550,Y,0,ERJ
UA,5209,OGG,3456,HNL,3728,Y,0,AT7
UA,5209,OKC,3863,DEN,3751,Y,0,DH4 ERJ CRJ
UA,5209,OKC,3863,EWR,3494,Y,0,ERJ
UA,5209,OKC,3863,IAD,3714,Y,0,E70 CR7
UA,5209,OKC,3863,LAX,3484,Y,0,CR7
UA,5209,OKC,3863,ORD,3830,Y,0,E70 ERJ ER4 CR7
UA,5209,OKC,3863,SFO,3469,Y,0,CR7
UA,5209,OMA,3454,EWR,3494,Y,0,ERJ
UA,5209,OMA,3454,IAH,3550,Y,0,ERJ
UA,5209,ONT,3734,DEN,3751,Y,0,CRJ
UA,5209,ONT,3734,IAH,3550,Y,0,CR7
UA,5209,ONT,3734,SFO,3469,Y,0,CRJ
UA,5209,ORD,3830,ABE,4355,Y,0,ERJ ER4
UA,5209,ORD,3830,ABQ,4019,Y,0,CR7 E70
UA,5209,ORD,3830,ACY,3524,Y,0,ERJ
UA,5209,ORD,3830,ATL,3682,Y,0,CR7 E70
UA,5209,ORD,3830,ATW,4047,Y,0,CRJ ERJ CR7
UA,5209,ORD,3830,AVL,4007,Y,0,CRJ
UA,5209,ORD,3830,AVP,4286,Y,0,ERJ
UA,5209,ORD,3830,BHM,3811,Y,0,CRJ ERJ
UA,5209,ORD,3830,BNA,3690,Y,0,ERJ CRJ
UA,5209,ORD,3830,BOI,3495,Y,0,CR7
UA,5209,ORD,3830,BTV,3711,Y,0,ERJ CR7 CRJ
UA,5209,ORD,3830,BZN,4020,Y,0,CR7
UA,5209,ORD,3830,CAE,3561,Y,0,ERJ CRJ
UA,5209,ORD,3830,CAK,4112,Y,0,ERJ
UA,5209,ORD,3830,CHS,3806,Y,0,CRJ ERJ CR7
UA,5209,ORD,3830,CID,4043,Y,0,ER4 CRJ CR7 ERJ E70
UA,5209,ORD,3830,CMX,5732,Y,0,CRJ
UA,5209,ORD,3830,COS,3819,Y,0,CRJ ERJ CR7
UA,5209,ORD,3830,CRW,4285,Y,0,ERJ
UA,5209,ORD,3830,CVG,3488,Y,0,CR7 ERJ ER4 CRJ
UA,5209,ORD,3830,CWA,4045,Y,0,ERJ
UA,5209,ORD,3830,DAY,3627,Y,0,ER4 ERJ CR7 CRJ
UA,5209,ORD,3830,DLH,3598,Y,0,CRJ
UA,5209,ORD,3830,DUB,599,Y,0,330 332
UA,5209,ORD,3830,DUS,345,Y,0,343
UA,5209,ORD,3830,EAU,5735,Y,0,CRJ
UA,5209,ORD,3830,ELM,3946,Y,0,ERJ
UA,5209,ORD,3830,FAR,4292,Y,0,CRJ ERJ
UA,5209,ORD,3830,FOE,3843,Y,0,ERJ
UA,5209,ORD,3830,FSD,4009,Y,0,ERJ CRJ CR7
UA,5209,ORD,3830,FWA,4041,Y,0,CRJ
UA,5209,ORD,3830,GRB,3653,Y,0,CRJ ERJ
UA,5209,ORD,3830,GSO,4008,Y,0,ERJ CR7 CRJ ER4
UA,5209,ORD,3830,GSP,4034,Y,0,ER4 ERJ CRJ
UA,5209,ORD,3830,HPN,3589,Y,0,ERJ
UA,5209,ORD,3830,HSV,4113,Y,0,ERJ
UA,5209,ORD,3830,ICT,3457,Y,0,ER4 ERJ CR7 CRJ
UA,5209,ORD,3830,IND,3585,Y,0,ERJ CRJ CR7 E70
UA,5209,ORD,3830,JAN,3580,Y,0,ERJ
UA,5209,ORD,3830,LAN,3544,Y,0,ERJ
UA,5209,ORD,3830,LEX,4017,Y,0,ERJ CRJ
UA,5209,ORD,3830,LIT,3660,Y,0,ERJ
UA,5209,ORD,3830,LNK,3543,Y,0,ERJ CRJ
UA,5209,ORD,3830,MBS,4128,Y,0,CRJ
UA,5209,ORD,3830,MEM,3473,Y,0,ER4 CRJ ERJ
UA,5209,ORD,3830,MHT,4011,Y,0,CR7 ERJ
UA,5209,ORD,3830,MIA,3576,Y,0,CR7
UA,5209,ORD,3830,MKE,3717,Y,0,CRJ
UA,5209,ORD,3830,MKG,5754,Y,0,CRJ
UA,5209,ORD,3830,MLI,4072,Y,0,ER4 CRJ ERJ CR7
UA,5209,ORD,3830,MOB,3782,Y,0,ERJ
UA,5209,ORD,3830,MSN,3459,Y,0,CRJ CR7 ERJ
UA,5209,ORD,3830,MTY,1825,Y,0,CR7
UA,5209,ORD,3830,MYR,3515,Y,0,E70
UA,5209,ORD,3830,NAS,1953,Y,0,CR7
UA,5209,ORD,3830,OKC,3863,Y,0,E70 ER4 ERJ CR7
UA,5209,ORD,3830,ORF,3611,Y,0,CRJ ER4 ERJ CR7
UA,5209,ORD,3830,PAH,4117,Y,0,CRJ
UA,5209,ORD,3830,PIA,4046,Y,0,ERJ ER4 CRJ
UA,5209,ORD,3830,PNS,3564,Y,0,ERJ
UA,5209,ORD,3830,PTY,1871,Y,0,738
UA,5209,ORD,3830,PWM,3862,Y,0,CR7 ERJ
UA,5209,ORD,3830,RAP,4087,Y,0,ERJ
UA,5209,ORD,3830,ROA,4016,Y,0,ERJ ER4
UA,5209,ORD,3830,SAT,3621,Y,0,CR7 E70
UA,5209,ORD,3830,SAV,3613,Y,0,CR7 ERJ CRJ
UA,5209,ORD,3830,SBN,4359,Y,0,CR7 ERJ CRJ E70
UA,5209,ORD,3830,SCE,4318,Y,0,ERJ
UA,5209,ORD,3830,SDF,4014,Y,0,ERJ CRJ E70
UA,5209,ORD,3830,SGF,4348,Y,0,ER4 CRJ
UA,5209,ORD,3830,SLC,3536,Y,0,CR7 E70
UA,5209,ORD,3830,SPI,4336,Y,0,CRJ
UA,5209,ORD,3830,STC,4271,Y,0,CRJ
UA,5209,ORD,3830,STL,3678,Y,0,CR7 ERJ ER4
UA,5209,ORD,3830,SYR,3745,Y,0,ER4 ERJ CR7 CRJ
UA,5209,ORD,3830,TUL,3855,Y,0,ERJ CRJ CR7
UA,5209,ORD,3830,TVC,4023,Y,0,ERJ CRJ
UA,5209,ORD,3830,TYS,3676,Y,0,ERJ
UA,5209,ORD,3830,VIE,1613,Y,0,763
UA,5209,ORD,3830,XNA,4356,Y,0,ERJ CRJ
UA,5209,ORD,3830,YEG,49,Y,0,E70 CR7
UA,5209,ORD,3830,YHZ,73,Y,0,ERJ
UA,5209,ORD,3830,YOW,100,Y,0,ERJ E70
UA,5209,ORD,3830,YQB,111,Y,0,ERJ
UA,5209,ORD,3830,YQR,120,Y,0,CRJ
UA,5209,ORD,3830,YUL,146,Y,0,CR7 E75 ERJ E70 CRJ
UA,5209,ORD,3830,YWG,160,Y,0,ERJ CRJ
UA,5209,ORD,3830,YXE,166,Y,0,ERJ
UA,5209,ORD,3830,YXU,174,Y,0,CRJ
UA,5209,ORD,3830,ZRH,1678,Y,0,333
UA,5209,ORF,3611,EWR,3494,Y,0,DH3 DH4 DH2
UA,5209,ORF,3611,IAD,3714,Y,0,ER4 CRJ ERJ DH4 CR7
UA,5209,ORF,3611,IAH,3550,Y,0,ERJ
UA,5209,ORF,3611,ORD,3830,Y,0,CR7 ERJ CRJ ER4
UA,5209,OTH,5757,SFO,3469,Y,0,CRJ
UA,5209,OUA,246,ABJ,253,Y,0,333
UA,5209,OUA,246,BRU,302,Y,0,333
UA,5209,PAH,4117,ORD,3830,Y,0,CRJ
UA,5209,PBC,1831,IAH,3550,Y,0,ERJ
UA,5209,PBI,3722,CLE,3486,Y,0,ERJ
UA,5209,PBI,3722,ELH,1943,Y,0,SF3
UA,5209,PBI,3722,MHH,1930,Y,0,SF3
UA,5209,PBI,3722,TPA,3646,Y,0,SF3
UA,5209,PDX,3720,EUG,4099,Y,0,EM2
UA,5209,PDX,3720,LAX,3484,Y,0,CR7 CRJ
UA,5209,PDX,3720,LMT,5750,Y,0,EM2
UA,5209,PDX,3720,RDM,4103,Y,0,EM2
UA,5209,PDX,3720,SEA,3577,Y,0,EM2
UA,5209,PDX,3720,YVR,156,Y,0,DH3
UA,5209,PDX,3720,YYC,178,Y,0,CRJ
UA,5209,PEK,3364,HNL,3728,Y,0,330
UA,5209,PEK,3364,IAH,3550,Y,0,773
UA,5209,PEK,3364,JFK,3797,Y,0,773
UA,5209,PEK,3364,LAX,3484,Y,0,773
UA,5209,PGA,4124,DEN,3751,Y,0,BE1
UA,5209,PHC,275,LOS,273,Y,0,333
UA,5209,PHL,3752,IAD,3714,Y,0,ER4
UA,5209,PHL,3752,YYZ,193,Y,0,E75
UA,5209,PHX,3462,LAX,3484,Y,0,CR7 CRJ
UA,5209,PHX,3462,SOW,7078,Y,0,BE1
UA,5209,PIA,4046,DEN,3751,Y,0,CRJ
UA,5209,PIA,4046,ORD,3830,Y,0,ER4 ERJ CRJ
UA,5209,PIR,5761,DEN,3751,Y,0,BE1
UA,5209,PIR,5761,HON,3491,Y,0,BE1
UA,5209,PIT,3570,IAD,3714,Y,0,DH4 ERJ CR7
UA,5209,PIT,3570,YYZ,193,Y,0,DH1
UA,5209,PKB,4114,CLE,3486,Y,0,BE1
UA,5209,PNS,3564,IAH,3550,Y,0,ERJ
UA,5209,PNS,3564,MCO,3878,Y,0,SF3
UA,5209,PNS,3564,ORD,3830,Y,0,ERJ
UA,5209,PNS,3564,TPA,3646,Y,0,SF3
UA,5209,PRG,1587,BRU,302,Y,0,DH4
UA,5209,PSC,6133,DEN,3751,Y,0,CRJ
UA,5209,PSC,6133,SFO,3469,Y,0,CRJ
UA,5209,PSP,3839,IAH,3550,Y,0,CR7
UA,5209,PSP,3839,LAS,3877,Y,0,EM2
UA,5209,PSP,3839,LAX,3484,Y,0,EM2 CR7
UA,5209,PSP,3839,SFO,3469,Y,0,CRJ CR7
UA,5209,PTY,1871,JFK,3797,Y,0,738
UA,5209,PTY,1871,LAS,3877,Y,0,738
UA,5209,PTY,1871,LAX,3484,Y,0,738
UA,5209,PTY,1871,ORD,3830,Y,0,738
UA,5209,PUB,3527,DEN,3751,Y,0,EM2
UA,5209,PVD,3641,EWR,3494,Y,0,DH3 DH2 ERJ
UA,5209,PVD,3641,IAD,3714,Y,0,DH4 CR7 DH2 CRJ
UA,5209,QRO,1838,IAH,3550,Y,0,CR7 ERJ
UA,5209,RAP,4087,DEN,3751,Y,0,ERJ DH4 CRJ
UA,5209,RAP,4087,ORD,3830,Y,0,ERJ
UA,5209,RDD,4098,SFO,3469,Y,0,EM2
UA,5209,RDM,4103,DEN,3751,Y,0,CRJ
UA,5209,RDM,4103,PDX,3720,Y,0,EM2
UA,5209,RDM,4103,SFO,3469,Y,0,CRJ EM2
UA,5209,REP,3035,ICN,3930,Y,0,321
UA,5209,RIC,3608,CLE,3486,Y,0,ERJ ER4
UA,5209,RIC,3608,EWR,3494,Y,0,ERJ
UA,5209,RIC,3608,IAD,3714,Y,0,ERJ ER4 CR7
UA,5209,RIC,3608,IAH,3550,Y,0,ERJ
UA,5209,RKS,5766,DEN,3751,Y,0,EM2
UA,5209,RNO,3807,LAX,3484,Y,0,CR7
UA,5209,RNO,3807,SFO,3469,Y,0,CR7 CRJ
UA,5209,ROA,4016,IAD,3714,Y,0,ER4 DH2
UA,5209,ROA,4016,ORD,3830,Y,0,ER4 ERJ
UA,5209,ROB,1063,BRU,302,Y,0,333
UA,5209,ROC,3622,CLE,3486,Y,0,DH2 DH3
UA,5209,ROC,3622,EWR,3494,Y,0,DH2 ERJ DH3
UA,5209,ROC,3622,IAD,3714,Y,0,ER4 DH2 CR7 CRJ
UA,5209,ROP,2243,GUM,2246,Y,0,ATR
UA,5209,ROP,2243,SPN,2244,Y,0,ATR
UA,5209,ROR,2256,MNL,2397,Y,0,738
UA,5209,RSW,3793,EYW,3875,Y,0,SF3
UA,5209,RSW,3793,MCO,3878,Y,0,SF3
UA,5209,SAF,3784,DEN,3751,Y,0,ERJ
UA,5209,SAL,1892,DFW,3670,Y,0,E90
UA,5209,SAL,1892,JFK,3797,Y,0,320
UA,5209,SAL,1892,LAX,3484,Y,0,320 321
UA,5209,SAL,1892,MIA,3576,Y,0,320 E90
UA,5209,SAL,1892,SFO,3469,Y,0,319 320
UA,5209,SAN,3731,LAX,3484,Y,0,CR7 EM2
UA,5209,SAP,1772,MIA,3576,Y,0,320 E90 319
UA,5209,SAT,3621,IAD,3714,Y,0,E70 CR7
UA,5209,SAT,3621,LAX,3484,Y,0,CR7
UA,5209,SAT,3621,ORD,3830,Y,0,CR7
UA,5209,SAT,3621,SFO,3469,Y,0,CR7
UA,5209,SAV,3613,EWR,3494,Y,0,ERJ
UA,5209,SAV,3613,IAD,3714,Y,0,CRJ ERJ CR7
UA,5209,SAV,3613,IAH,3550,Y,0,ERJ
UA,5209,SAV,3613,ORD,3830,Y,0,ERJ CR7 CRJ
UA,5209,SBA,3949,DEN,3751,Y,0,CRJ
UA,5209,SBA,3949,LAX,3484,Y,0,EM2
UA,5209,SBA,3949,SFO,3469,Y,0,EM2
UA,5209,SBN,4359,ORD,3830,Y,0,CR7 ERJ CRJ E70
UA,5209,SBP,5768,LAX,3484,Y,0,EM2
UA,5209,SBP,5768,SFO,3469,Y,0,EM2
UA,5209,SCE,4318,IAD,3714,Y,0,DH2
UA,5209,SCE,4318,ORD,3830,Y,0,ERJ
UA,5209,SDF,4014,CLE,3486,Y,0,ERJ CRJ
UA,5209,SDF,4014,DEN,3751,Y,0,ERJ
UA,5209,SDF,4014,EWR,3494,Y,0,ERJ E70
UA,5209,SDF,4014,IAD,3714,Y,0,ERJ
UA,5209,SDF,4014,IAH,3550,Y,0,ERJ E70 CRJ
UA,5209,SDF,4014,ORD,3830,Y,0,ERJ
UA,5209,SEA,3577,FRA,340,Y,0,333 343
UA,5209,SEA,3577,ICN,3930,Y,0,333
UA,5209,SEA,3577,NRT,2279,Y,0,788
UA,5209,SEA,3577,PDX,3720,Y,0,EM2
UA,5209,SEA,3577,YVR,156,Y,0,DH3
UA,5209,SFO,3469,ABQ,4019,Y,0,CRJ
UA,5209,SFO,3469,ACV,4384,Y,0,EM2
UA,5209,SFO,3469,AKL,2006,Y,0,772 744
UA,5209,SFO,3469,BFL,3558,Y,0,EM2
UA,5209,SFO,3469,BOI,3495,Y,0,CRJ CR7
UA,5209,SFO,3469,BUR,3644,Y,0,CR7 CRJ
UA,5209,SFO,3469,CEC,5727,Y,0,EM2
UA,5209,SFO,3469,CIC,3710,Y,0,EM2
UA,5209,SFO,3469,COS,3819,Y,0,CRJ CR7
UA,5209,SFO,3469,EUG,4099,Y,0,CRJ CR7
UA,5209,SFO,3469,FAT,3687,Y,0,EM2
UA,5209,SFO,3469,LMT,5750,Y,0,EM2
UA,5209,SFO,3469,MCI,3458,Y,0,CR7
UA,5209,SFO,3469,MFR,4101,Y,0,EM2 CRJ
UA,5209,SFO,3469,MOD,3816,Y,0,EM2
UA,5209,SFO,3469,MRY,3948,Y,0,EM2
UA,5209,SFO,3469,MUC,346,Y,0,346
UA,5209,SFO,3469,OKC,3863,Y,0,CR7
UA,5209,SFO,3469,ONT,3734,Y,0,CRJ
UA,5209,SFO,3469,OTH,5757,Y,0,CRJ
UA,5209,SFO,3469,PSC,6133,Y,0,CRJ
UA,5209,SFO,3469,PSP,3839,Y,0,CRJ CR7
UA,5209,SFO,3469,RDD,4098,Y,0,EM2
UA,5209,SFO,3469,RDM,4103,Y,0,EM2 CRJ
UA,5209,SFO,3469,RNO,3807,Y,0,CRJ CR7
UA,5209,SFO,3469,SAL,1892,Y,0,319 320
UA,5209,SFO,3469,SAT,3621,Y,0,CR7
UA,5209,SFO,3469,SBA,3949,Y,0,EM2
UA,5209,SFO,3469,SBP,5768,Y,0,EM2
UA,5209,SFO,3469,SMF,3817,Y,0,EM2
UA,5209,SFO,3469,TUS,3636,Y,0,CRJ CR7
UA,5209,SFO,3469,YEG,49,Y,0,CR7
UA,5209,SFO,3469,YUL,146,Y,0,319
UA,5209,SFO,3469,YYC,178,Y,0,CR7
UA,5209,SFO,3469,YYJ,184,Y,0,CRJ
UA,5209,SFO,3469,YYZ,193,Y,0,320
UA,5209,SFO,3469,ZRH,1678,Y,0,343
UA,5209,SGF,4348,DEN,3751,Y,0,ERJ CRJ
UA,5209,SGF,4348,ORD,3830,Y,0,ER4 CRJ
UA,5209,SGU,4064,DEN,3751,Y,0,CRJ
UA,5209,SHD,7062,IAD,3714,Y,0,SF3
UA,5209,SHV,3609,DEN,3751,Y,0,ERJ
UA,5209,SHV,3609,IAH,3550,Y,0,ERJ
UA,5209,SJC,3748,LAX,3484,Y,0,CR7
UA,5209,SJC,3748,NRT,2279,Y,0,788
UA,5209,SJU,2890,EIS,2903,Y,0,CNA
UA,5209,SLC,3536,DEN,3751,Y,0,CR7 CRJ ERJ DH4 E70
UA,5209,SLC,3536,IAH,3550,Y,0,ERJ CR7 E70
UA,5209,SLC,3536,LAX,3484,Y,0,CR7 CRJ
UA,5209,SLC,3536,ORD,3830,Y,0,E70 CR7
UA,5209,SLP,1842,IAH,3550,Y,0,ERJ
UA,5209,SLW,1810,IAH,3550,Y,0,ERJ
UA,5209,SMF,3817,ACV,4384,Y,0,EM2
UA,5209,SMF,3817,LAX,3484,Y,0,CR7 CRJ
UA,5209,SMF,3817,SFO,3469,Y,0,EM2
UA,5209,SMX,5772,LAX,3484,Y,0,EM2
UA,5209,SOW,7078,FMN,3743,Y,0,BE1
UA,5209,SOW,7078,PHX,3462,Y,0,BE1
UA,5209,SPN,2244,GUM,2246,Y,0,ATR
UA,5209,SPN,2244,ROP,2243,Y,0,ATR
UA,5209,STC,4271,ORD,3830,Y,0,CRJ
UA,5209,STL,3678,CLE,3486,Y,0,ER4 ERJ
UA,5209,STL,3678,DEN,3751,Y,0,CR7 ERJ CRJ
UA,5209,STL,3678,EWR,3494,Y,0,ERJ E70
UA,5209,STL,3678,IAD,3714,Y,0,ER4 ERJ CR7 E70
UA,5209,STL,3678,IAH,3550,Y,0,ER4 ERJ
UA,5209,STL,3678,ORD,3830,Y,0,ER4 CR7
UA,5209,STL,3678,YYZ,193,Y,0,CRJ
UA,5209,STT,2883,SJU,2890,Y,0,CNA
UA,5209,SYR,3745,EWR,3494,Y,0,DH2 DH3 ERJ
UA,5209,SYR,3745,IAD,3714,Y,0,ERJ CRJ DH4 ER4 CR7 DH2
UA,5209,SYR,3745,ORD,3830,Y,0,ER4 CRJ ERJ CR7
UA,5209,TAM,1848,IAH,3550,Y,0,CR7 ERJ
UA,5209,TCB,1934,FLL,3533,Y,0,SF3
UA,5209,TLH,3698,MCO,3878,Y,0,SF3
UA,5209,TLH,3698,TPA,3646,Y,0,SF3
UA,5209,TPA,3646,EYW,3875,Y,0,SF3
UA,5209,TPA,3646,FLL,3533,Y,0,SF3
UA,5209,TPA,3646,GNV,3472,Y,0,SF3
UA,5209,TPA,3646,JAX,3712,Y,0,SF3
UA,5209,TPA,3646,PBI,3722,Y,0,SF3
UA,5209,TPA,3646,PNS,3564,Y,0,SF3
UA,5209,TPA,3646,TLH,3698,Y,0,SF3
UA,5209,TRC,1845,IAH,3550,Y,0,ERJ
UA,5209,TRN,1526,BRU,302,Y,0,DH4
UA,5209,TSE,2910,ALA,2908,Y,0,333
UA,5209,TSE,2910,FRA,340,Y,0,333
UA,5209,TUL,3855,DEN,3751,Y,0,CRJ ERJ CR7
UA,5209,TUL,3855,EWR,3494,Y,0,ERJ
UA,5209,TUL,3855,IAD,3714,Y,0,CR7 ERJ
UA,5209,TUL,3855,IAH,3550,Y,0,ERJ CRJ CR7
UA,5209,TUL,3855,ORD,3830,Y,0,ERJ CRJ CR7
UA,5209,TUS,3636,DEN,3751,Y,0,ERJ CRJ CR7
UA,5209,TUS,3636,IAH,3550,Y,0,CR7 ERJ
UA,5209,TUS,3636,LAX,3484,Y,0,CR7 CRJ
UA,5209,TUS,3636,SFO,3469,Y,0,CRJ
UA,5209,TVC,4023,ORD,3830,Y,0,CRJ ERJ
UA,5209,TYR,3848,IAH,3550,Y,0,ERJ
UA,5209,TYS,3676,DEN,3751,Y,0,ERJ
UA,5209,TYS,3676,EWR,3494,Y,0,ERJ
UA,5209,TYS,3676,IAD,3714,Y,0,ERJ
UA,5209,TYS,3676,IAH,3550,Y,0,ERJ
UA,5209,TYS,3676,ORD,3830,Y,0,ERJ
UA,5209,VER,1854,IAH,3550,Y,0,ERJ
UA,5209,VIE,1613,DME,4029,Y,0,320
UA,5209,VIE,1613,EVN,3964,Y,0,320 321
UA,5209,VIE,1613,IAD,3714,Y,0,763
UA,5209,VIE,1613,JFK,3797,Y,0,772
UA,5209,VIE,1613,LED,2948,Y,0,100 F70
UA,5209,VIE,1613,ORD,3830,Y,0,763
UA,5209,VPS,3873,IAH,3550,Y,0,ERJ
UA,5209,VSA,1853,IAH,3550,Y,0,CR7
UA,5209,WRL,5777,CYS,3804,Y,0,BEH BE1
UA,5209,XNA,4356,DEN,3751,Y,0,ERJ
UA,5209,XNA,4356,EWR,3494,Y,0,ERJ
UA,5209,XNA,4356,IAH,3550,Y,0,ERJ CRJ
